sap_wbs_raw,wbs_source,project_number,operation_number,ops_activity_number,wbs_name,client_name,rig,ops_district,location,sub_business_line_raw
J.24.077374,Operation Activity,P.1011289,O.1011289.01,A.1011289.01.09,BWI DC:D-WP1 USIT-CBL,CHEVRON APG ABU PERTH.,ENSIGN 963,New Burn WL,,WL Evaluation Services
J.24.148341,Operation Activity,P.1011289,O.1011289.01,A.1011289.01.14,BWI DC-D XPT,CHEVRON APG ABU PERTH.,ENSIGN 963,New Burn WL,,WL Evaluation Services
J.24.077372,Operation Activity,P.1011289,O.1011289.01,A.1011289.01.07,BWI DC:D-WP2 XPT; PEX-FMI,CHEVRON APG ABU PERTH.,ENSIGN 963,New Burn WL,,WL Evaluation Services
J.24.022710,Operation Activity,P.1011289,O.1011289.01,A.1011289.01.04,CVX BWI CCS D-WI1ST1,CHEVRON APG ABU PERTH.,ENSIGN 963,New Burn WL,,WL Production Services
J.24.057193,Operation Activity,P.1011289,O.1011289.01,A.1011289.01.05,CCS BWI,CHEVRON APG ABU PERTH.,ENSIGN 963,New Burn WL,,WL Evaluation Services
J.24.077370,Operation Activity,P.1011289,O.1011289.01,A.1011289.01.06,CVX BWI CCS D-WI3,CHEVRON APG ABU PERTH.,ENSIGN 963,New Burn WL,,WL Evaluation Services
J.24.077377,Operation Activity,P.1011289,O.1011289.01,A.1011289.01.12,CVX BWI CCS E-WP4ST1,CHEVRON APG ABU PERTH.,ENSIGN 963,New Burn WL,,WL Evaluation Services
J.24.077376,Operation Activity,P.1011289,O.1011289.01,A.1011289.01.11,CVX BWI CCS E-WP3ST1,CHEVRON APG ABU PERTH.,ENSIGN 963,New Burn WL,,WL Evaluation Services
J.24.077375,Operation Activity,P.1011289,O.1011289.01,A.1011289.01.10,CVX BWI CCS E-WI4,CHEVRON APG ABU PERTH.,ENSIGN 963,New Burn WL,,WL Evaluation Services
J.24.082607,Operation Activity,P.1011289,O.1011289.01,A.1011289.01.13,CVX GS2,CHEVRON APG ABU PERTH.,ENSIGN 963,New Burn WL,,Wireline Slickline
J.21.108840,Operation Activity,P.1011289,O.1011289.01,A.1011289.01.01,E-WI2 HSD,CHEVRON APG ABU PERTH.,ENSIGN 963,New Burn WL,,WL Production Services
J.20.063623,Operation Activity,P.1011229,O.1011229.02,A.1011229.02.01,N2 pumping - Horseshoe,ARMOUR ENERGY (SURAT BASIN) PTY LTD,Rigless Australia - 1,AUS East Coast WS,,WS Production Services
J.20.063625,Operation Activity,P.1011229,O.1011229.01,A.1011229.01.01,N2 and fluid pumping,ARMOUR ENERGY (SURAT BASIN) PTY LTD,Rigless Australia - 1,AUS East Coast WS,,WS Production Services
J.21.109530,Operation Activity,P.1011182,O.1011182.01,A.1011182.01.09,Q1 2022 Rentals,WOODSIDE ENERGY LTD,Ocean Apex,AUS West Coast WS,,WS Production Services
J.22.110800,Operation Activity,P.1011182,O.1011182.01,A.1011182.01.12,XNA-02,WOODSIDE ENERGY LTD,Ocean Apex,AUS West Coast WS,,WS Production Services
J.22.110782,Operation Activity,P.1011182,O.1011182.01,A.1011182.01.11,Q3 2022 rentals ,WOODSIDE ENERGY LTD,Ocean Apex,AUS West Coast WS,,WS Production Services
J.22.110780,Operation Activity,P.1011182,O.1011182.01,A.1011182.01.10,Q2 2022 Rentals,WOODSIDE ENERGY LTD,Ocean Apex,AUS West Coast WS,,WS Production Services
J.21.109397,Operation Activity,P.1011182,O.1011182.01,A.1011182.01.08,Q4 Rental ,WOODSIDE ENERGY LTD,Ocean Apex,AUS West Coast WS,,WS Production Services
J.21.109368,Operation Activity,P.1011182,O.1011182.01,A.1011182.01.07,non operational activity,WOODSIDE ENERGY LTD,Ocean Apex,AUS West Coast WS,,WS Production Services
J.21.109331,Operation Activity,P.1011182,O.1011182.01,A.1011182.01.06,Feb Personnel charges,WOODSIDE ENERGY LTD,Ocean Apex,AUS West Coast WS,,WS Production Services
J.21.109328,Operation Activity,P.1011182,O.1011182.01,A.1011182.01.03,LDA-01,WOODSIDE ENERGY LTD,Ocean Apex,AUS West Coast WS,,WS Production Services
J.21.109319,Operation Activity,P.1011182,O.1011182.01,A.1011182.01.05,SIT ,WOODSIDE ENERGY LTD,Ocean Apex,AUS West Coast WS,,WS Production Services
J.21.109520,Operation Activity,P.1011181,O.1011181.99,A.1011181.99.01,Barayulah 2,SANTOS LIMITED,Wild Desert Rig 22,AUS East Coast WS,,WS Well Integrity
J.21.109519,Operation Activity,P.1011181,O.1011181.98,A.1011181.98.03,Daralingie 11 Plug 1C,SANTOS LIMITED,Wild Desert Rig 16,AUS East Coast WS,,WS Well Integrity
J.21.109276,Operation Activity,P.1011181,O.1011181.98,A.1011181.98.02,Daralingie 11 Plug 1B,SANTOS LIMITED,Wild Desert Rig 16,AUS East Coast WS,,WS Well Integrity
J.21.109267,Operation Activity,P.1011181,O.1011181.98,A.1011181.98.01,Daralingie 11 Plug 1,SANTOS LIMITED,Wild Desert Rig 16,AUS East Coast WS,,WS Well Integrity
J.21.109517,Operation Activity,P.1011181,O.1011181.97,A.1011181.97.02,"4 1/2"" Intermediate",SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109516,Operation Activity,P.1011181,O.1011181.97,A.1011181.97.01,"7 5/8"" Surface",SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109515,Operation Activity,P.1011181,O.1011181.96,A.1011181.96.01,"7 5/8"" Surface",SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109261,Operation Activity,P.1011181,O.1011181.96,A.1011181.96.02,"4 1/2"" Intermediate",SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109514,Operation Activity,P.1011181,O.1011181.95,A.1011181.95.02,"7"" Intermediate",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109316,Operation Activity,P.1011181,O.1011181.95,A.1011181.95.03,Production,SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109270,Operation Activity,P.1011181,O.1011181.95,A.1011181.95.01,"9 5/8"" Surface",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109527,Operation Activity,P.1011181,O.1011181.94,A.1011181.94.03,Barrolka 24 Production,SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109279,Operation Activity,P.1011181,O.1011181.94,A.1011181.94.02,"7"" Intermediate",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109277,Operation Activity,P.1011181,O.1011181.94,A.1011181.94.01,"9 5/8"" Surface",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109275,Operation Activity,P.1011181,O.1011181.93,A.1011181.93.02,"4.5"" Production Job",SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109256,Operation Activity,P.1011181,O.1011181.93,A.1011181.93.01,7 5/8 Surface,SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109513,Operation Activity,P.1011181,O.1011181.92,A.1011181.92.01,9 5/8 Surface,SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109264,Operation Activity,P.1011181,O.1011181.92,A.1011181.92.02,"5.5"" Production Job",SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109295,Operation Activity,P.1011181,O.1011181.91,A.1011181.91.02,Waukatanna 2 Plug 1B,SANTOS LIMITED,Wild Desert Rig 16,AUS East Coast WS,,WS Well Integrity
J.21.109257,Operation Activity,P.1011181,O.1011181.91,A.1011181.91.01,Waukatanna 2 Plug 1A,SANTOS LIMITED,Wild Desert Rig 16,AUS East Coast WS,,WS Well Integrity
J.21.109512,Operation Activity,P.1011181,O.1011181.90,A.1011181.90.01,Dummy,SANTOS LIMITED,Wild Desert Rig 16,AUS East Coast WS,,WS Well Integrity
J.21.109263,Operation Activity,P.1011181,O.1011181.89,A.1011181.89.01,Dummy Job September,SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109511,Operation Activity,P.1011181,O.1011181.88,A.1011181.88.01,Dummy,SANTOS LIMITED,ENSIGN 971,AUS East Coast WS,,WS Well Integrity
J.21.109510,Operation Activity,P.1011181,O.1011181.87,A.1011181.87.01,Dummy,SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109259,Operation Activity,P.1011181,O.1011181.86,A.1011181.86.01,Dummy,SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109290,Operation Activity,P.1011181,O.1011181.85,A.1011181.85.03,Frostillicus 2 Liner Set,SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109266,Operation Activity,P.1011181,O.1011181.85,A.1011181.85.02,"7"" Intermediate",SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109251,Operation Activity,P.1011181,O.1011181.85,A.1011181.85.01,"9-5/8"" Surface",SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109262,Operation Activity,P.1011181,O.1011181.84,A.1011181.84.02,"7"" Intermediate",SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109248,Operation Activity,P.1011181,O.1011181.84,A.1011181.84.01,"9-5/8"" Surface",SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109509,Operation Activity,P.1011181,O.1011181.83,A.1011181.83.02,"7"" Intermediate",SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109508,Operation Activity,P.1011181,O.1011181.83,A.1011181.83.01,"9 5/8"" Surface",SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109254,Operation Activity,P.1011181,O.1011181.82,A.1011181.82.01,"9 5/8"" Surface",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109246,Operation Activity,P.1011181,O.1011181.82,A.1011181.82.02,"7"" Intermediate",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109507,Operation Activity,P.1011181,O.1011181.81,A.1011181.81.01,"Moomba 195 surface 9 5/8""",SANTOS LIMITED,ENSIGN 971,AUS East Coast WS,,WS Well Integrity
J.21.109258,Operation Activity,P.1011181,O.1011181.81,A.1011181.81.03,Moomba 195 production,SANTOS LIMITED,ENSIGN 971,AUS East Coast WS,,WS Well Integrity
J.21.109244,Operation Activity,P.1011181,O.1011181.81,A.1011181.81.02,"Moomba 195 Intermediate 7""",SANTOS LIMITED,ENSIGN 971,AUS East Coast WS,,WS Well Integrity
J.21.109265,Operation Activity,P.1011181,O.1011181.80,A.1011181.80.02,"4.5"" Production Job",SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109242,Operation Activity,P.1011181,O.1011181.80,A.1011181.80.01,7 5/8 Surface,SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109506,Operation Activity,P.1011181,O.1011181.79,A.1011181.79.01,7 5/8 Surface,SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109249,Operation Activity,P.1011181,O.1011181.79,A.1011181.79.02,"4.5"" Production Job",SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109504,Operation Activity,P.1011181,O.1011181.78,A.1011181.78.01,"9 5/8"" Surface",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109268,Operation Activity,P.1011181,O.1011181.78,A.1011181.78.03,"3-1/2"" Production",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109253,Operation Activity,P.1011181,O.1011181.78,A.1011181.78.02,"7"" Intermediate",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109250,Operation Activity,P.1011181,O.1011181.77,A.1011181.77.01,Tirrawarra 61 Recompletion,SANTOS LIMITED,Wild Desert Rig 6,AUS East Coast WS,,WS Well Integrity
J.21.109260,Operation Activity,P.1011181,O.1011181.76,A.1011181.76.01,dummy job,SANTOS LIMITED,ENSIGN 971,AUS East Coast WS,,WS Well Integrity
J.21.109255,Operation Activity,P.1011181,O.1011181.75,A.1011181.75.01,"9 5/8"" Surface",SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109241,Operation Activity,P.1011181,O.1011181.75,A.1011181.75.02,"7"" Intermediate",SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109247,Operation Activity,P.1011181,O.1011181.74,A.1011181.74.01,"9 5/8"" Surface",SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109234,Operation Activity,P.1011181,O.1011181.74,A.1011181.74.02,"7"" Intermediate",SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109237,Operation Activity,P.1011181,O.1011181.73,A.1011181.73.02,"7"" Intermediate",SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109235,Operation Activity,P.1011181,O.1011181.73,A.1011181.73.01,"9 5/8"" Surface",SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109503,Operation Activity,P.1011181,O.1011181.72,A.1011181.72.02,"7"" Intermediate",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109502,Operation Activity,P.1011181,O.1011181.72,A.1011181.72.01,"9 5/8"" Surface",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109293,Operation Activity,P.1011181,O.1011181.72,A.1011181.72.03,Coolah 17 Production,SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109501,Operation Activity,P.1011181,O.1011181.71,A.1011181.71.02,"7"" Intermediate",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109500,Operation Activity,P.1011181,O.1011181.71,A.1011181.71.01,"9 5/8"" Surface",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109499,Operation Activity,P.1011181,O.1011181.70,A.1011181.70.02,"7"" Intermediate",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109278,Operation Activity,P.1011181,O.1011181.70,A.1011181.70.03, Coolah 15 Production,SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109252,Operation Activity,P.1011181,O.1011181.70,A.1011181.70.01,"9 5/8"" Surface",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109498,Operation Activity,P.1011181,O.1011181.69,A.1011181.69.02,"5-1/2"" Production ",SANTOS LIMITED,ENSIGN 971,AUS East Coast WS,,WS Well Integrity
J.21.109497,Operation Activity,P.1011181,O.1011181.69,A.1011181.69.01,"9-5/8"" Surface ",SANTOS LIMITED,ENSIGN 971,AUS East Coast WS,,WS Well Integrity
J.21.109496,Operation Activity,P.1011181,O.1011181.68,A.1011181.68.02,Durham Downs North 10 Intermediate,SANTOS LIMITED,ENSIGN 971,AUS East Coast WS,,WS Well Integrity
J.21.109230,Operation Activity,P.1011181,O.1011181.68,A.1011181.68.01,"9 5/8"" Surface Cement job",SANTOS LIMITED,ENSIGN 971,AUS East Coast WS,,WS Well Integrity
J.21.109495,Operation Activity,P.1011181,O.1011181.67,A.1011181.67.02,"3.5"" Production Job",SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109245,Operation Activity,P.1011181,O.1011181.67,A.1011181.67.01,7 5/8 Surface,SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109494,Operation Activity,P.1011181,O.1011181.66,A.1011181.66.02,"5.5"" Production Job",SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109243,Operation Activity,P.1011181,O.1011181.66,A.1011181.66.01,9-5/8 Surface,SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109493,Operation Activity,P.1011181,O.1011181.65,A.1011181.65.01,7 5/8 Surface,SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109231,Operation Activity,P.1011181,O.1011181.65,A.1011181.65.02,Bearcat 2 production,SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109492,Operation Activity,P.1011181,O.1011181.64,A.1011181.64.01,7 5/8 Surface,SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109227,Operation Activity,P.1011181,O.1011181.64,A.1011181.64.02,"3.5"" Production Job",SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109490,Operation Activity,P.1011181,O.1011181.63,A.1011181.63.03,Daralingie 13 Plug 1D,SANTOS LIMITED,Wild Desert Rig 16,AUS East Coast WS,,WS Well Integrity
J.21.109236,Operation Activity,P.1011181,O.1011181.63,A.1011181.63.01,Daralingie 13 Plug 1,SANTOS LIMITED,Wild Desert Rig 16,AUS East Coast WS,,WS Well Integrity
J.21.109222,Operation Activity,P.1011181,O.1011181.63,A.1011181.63.02,Daralingie 13 Plug 1B,SANTOS LIMITED,Wild Desert Rig 16,AUS East Coast WS,,WS Well Integrity
J.21.109489,Operation Activity,P.1011181,O.1011181.62,A.1011181.62.02,"7"" Intermediate",SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109272,Operation Activity,P.1011181,O.1011181.62,A.1011181.62.03,McKinlay 22 Liner set,SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109217,Operation Activity,P.1011181,O.1011181.62,A.1011181.62.01,"7 5/8"" Surface",SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109488,Operation Activity,P.1011181,O.1011181.61,A.1011181.61.01,Dummy,SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109219,Operation Activity,P.1011181,O.1011181.60,A.1011181.60.02,Durham Downs  North 9 Intermediate,SANTOS LIMITED,ENSIGN 971,AUS East Coast WS,,WS Well Integrity
J.21.109218,Operation Activity,P.1011181,O.1011181.60,A.1011181.60.01,"9 5/8"" Surface Cement job",SANTOS LIMITED,ENSIGN 971,AUS East Coast WS,,WS Well Integrity
J.21.109232,Operation Activity,P.1011181,O.1011181.59,A.1011181.59.02,"7"" Intermediate",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109214,Operation Activity,P.1011181,O.1011181.59,A.1011181.59.01,"9 5/8"" Surface",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109487,Operation Activity,P.1011181,O.1011181.58,A.1011181.58.01,7 5/8 Surface,SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109233,Operation Activity,P.1011181,O.1011181.58,A.1011181.58.02,"3.5"" Production Job",SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109215,Operation Activity,P.1011181,O.1011181.57,A.1011181.57.01,"9 5/8"" Surface",SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109228,Operation Activity,P.1011181,O.1011181.56,A.1011181.56.01,"9 5/8"" Surface",SANTOS LIMITED,ENSIGN 971,AUS East Coast WS,,WS Well Integrity
J.21.109211,Operation Activity,P.1011181,O.1011181.55,A.1011181.55.01,"9 5/8"" Surface",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109486,Operation Activity,P.1011181,O.1011181.54,A.1011181.54.02,"4.5"" Production Job",SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109225,Operation Activity,P.1011181,O.1011181.54,A.1011181.54.01,7 5/8 Surface,SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109485,Operation Activity,P.1011181,O.1011181.53,A.1011181.53.02,"4.5"" Production Job Hot",SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109224,Operation Activity,P.1011181,O.1011181.53,A.1011181.53.01,7 5/8 Surface,SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109484,Operation Activity,P.1011181,O.1011181.52,A.1011181.52.02,"4.5"" Production Job",SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109220,Operation Activity,P.1011181,O.1011181.52,A.1011181.52.01,"7"" Surface",SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109483,Operation Activity,P.1011181,O.1011181.51,A.1011181.51.02,"7"" Intermediate",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109208,Operation Activity,P.1011181,O.1011181.51,A.1011181.51.01,"9 5/8"" Surface",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109505,Operation Activity,P.1011181,O.1011181.50,A.1011181.50.03,Big Lake 154 Production,SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109482,Operation Activity,P.1011181,O.1011181.50,A.1011181.50.01,"9 5/8"" Surface",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109221,Operation Activity,P.1011181,O.1011181.50,A.1011181.50.02,"7"" Intermediate",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109481,Operation Activity,P.1011181,O.1011181.49,A.1011181.49.02,"4 1/2"" Production ",SANTOS LIMITED,ENSIGN 971,AUS East Coast WS,,WS Well Integrity
J.21.109204,Operation Activity,P.1011181,O.1011181.49,A.1011181.49.01,"7 5/8"" Surface ",SANTOS LIMITED,ENSIGN 971,AUS East Coast WS,,WS Well Integrity
J.21.109216,Operation Activity,P.1011181,O.1011181.48,A.1011181.48.02,"4 1/2"" Production (hot)",SANTOS LIMITED,ENSIGN 971,AUS East Coast WS,,WS Well Integrity
J.21.109213,Operation Activity,P.1011181,O.1011181.48,A.1011181.48.01,"7 5/8"" Surface ",SANTOS LIMITED,ENSIGN 971,AUS East Coast WS,,WS Well Integrity
J.21.109480,Operation Activity,P.1011181,O.1011181.47,A.1011181.47.01,"7 5/8"" Surface",SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109197,Operation Activity,P.1011181,O.1011181.47,A.1011181.47.02,"3 1/2"" Production",SANTOS LIMITED,SLR RIG 183,AUS East Coast WS,,WS Well Integrity
J.21.109239,Operation Activity,P.1011181,O.1011181.46,A.1011181.46.03,Big Lake 153 Contingency Plug 1A and 1B,SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109209,Operation Activity,P.1011181,O.1011181.46,A.1011181.46.01,"9 5/8"" Surface",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109206,Operation Activity,P.1011181,O.1011181.46,A.1011181.46.02,"7"" Intermediate",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109491,Operation Activity,P.1011181,O.1011181.45,A.1011181.45.03,Big Lake 153 ,SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109479,Operation Activity,P.1011181,O.1011181.45,A.1011181.45.01,"9 5/8"" Surface",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109210,Operation Activity,P.1011181,O.1011181.45,A.1011181.45.02,"7"" Intermediate",SANTOS LIMITED,ENSIGN 974,AUS East Coast WS,,WS Well Integrity
J.21.109207,Operation Activity,P.1011181,O.1011181.44,A.1011181.44.02,"4 1/2"" Production ",SANTOS LIMITED,ENSIGN 971,AUS East Coast WS,,WS Well Integrity
J.21.109194,Operation Activity,P.1011181,O.1011181.44,A.1011181.44.01,"7 5/8"" Surface ",SANTOS LIMITED,ENSIGN 971,AUS East Coast WS,,WS Well Integrity
J.21.109478,Operation Activity,P.1011181,O.1011181.43,A.1011181.43.02,"3.5"" Production Job",SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109477,Operation Activity,P.1011181,O.1011181.43,A.1011181.43.01,7 5/8 Surface,SANTOS LIMITED,Ensign 967,AUS East Coast WS,,WS Well Integrity
J.21.109168,Operation Activity,P.1011181,O.1011181.42,A.1011181.42.03,Sturt East 4 Plug 3C,SANTOS LIMITED,Wild Desert Rig 6,AUS East Coast WS,,WS Well Integrity
J.21.109125,Operation Activity,P.1011181,O.1011181.42,A.1011181.42.01,Big Lake 30 Plug 1A,SANTOS LIMITED,Wild Desert Rig 6,AUS East Coast WS,,WS Well Integrity
J.21.109122,Operation Activity,P.1011181,O.1011181.42,A.1011181.42.02,"Gidgealpa Plug 1A-2, 1A-3 and 1A-4",SANTOS LIMITED,Wild Desert Rig 6,AUS East Coast WS,,WS Well Integrity
J.21.109466,Operation Activity,P.1011181,O.1011181.41,A.1011181.41.03,Sturt East 4 Plug 3C,SANTOS LIMITED,Wild Desert Rig 22,AUS East Coast WS,,WS Well Integrity
J.21.109465,Operation Activity,P.1011181,O.1011181.41,A.1011181.41.02,"Gidgealpa Plug 1A-2, 1A-3 and 1A-4",SANTOS LIMITED,Wild Desert Rig 22,AUS East Coast WS,,WS Well Integrity
J.21.109114,Operation Activity,P.1011181,O.1011181.41,A.1011181.41.01,Ipundu 8 Plug 1A,SANTOS LIMITED,Wild Desert Rig 22,AUS East Coast WS,,WS Well Integrity
