Index,Material-Plant,Plant,Geo-Unit,GEO UNIT (Profit Center),Material,Reservation -Line,Requirements Date,Creation Date,Stock On Hand - DDSC,Stock On Hand - HDSC,Last 3 Month Consumption,Last 6 Month Consumption,Last 12 Month Consumption,Material Stratification (Last 6 Month Consumption),Material Stratification (Last 12 Month Consumption),Open Qty - Reservation,Open Reservation Value,Material/Plant-SOH - Total,Primary Pegged PO-LN - Open Qty,Combined SOH & PO Pegging,Main - PO Line to Peg to Reservation,Main - PO to Peg to Reservation,Additional PO - Line to Peg,Primary Pegged PO-LN - Order Qty,Primary Pegged PO-LN - Approval Status,Primary Pegged PO-LN - RDD Date,Pegged Main PO GR Status,Pegged Main PO Invoice Status,Primary Pegged PO-LN - Invoice Qty,Post Pegging SOH Qty,Post Pegging PO Qty,Material Description,MRP Parameters - MRP Controller,MRP Parameters - Profit Center,MRP Parameters - Planned Delivery Time,MRP Parameters - Prime Status,MRP Parameters - Safety Stock,MRP Parameters - Standard Price,Business Line - By Cost Center,Sub - Business Line - By Cost Center,Business Line by Profit Center,Material/Plant-Open PO Qty - Total,Purchase Requisition - Status,Purchase Requisitions,Planned Order - Status,Planned Orders,Maximo Asset ID,Maximo Asset Num,Maximo Serial No,Reservation Creation type,WO Number,User Name,Goods recipient,Maximo - WO STATUS and Part Status,WBS Element,Cost Center,reservation_line_id,reservation_number,reservation_line_number
1,101887297-3606,3606.0,APG,APG,101887297,6073250350-5,2025-03-21,2025-03-21,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,2.0,1499.9424,,2.0,04. PO Available to Peg,4583995133-7,4583995133,,2.0,Approved,2025-04-10,Pending Full GR,PO Invoiced Fully,2.0,-2.0,0.0,"THREADED RING, CAL-B, 3.63 ADDRESSABLE ~",ZZZ,110498.0,153.0,Non AR Part,0.0,749.9712,RPI,WIS,RPI,2.0,No Purchase Requisition,,NO PLD ORDER,,,,,SAP - MANUAL Reservation,,06243349,,-,,AU100022,6073250350-5,6073250350,5
1,102809283-3606,3606.0,APG,APG,102809283,6073250352-2,2025-03-21,2025-03-21,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,2.0,453.48280000000005,2.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"KIT, STEM 3, O-RING, REDRESS, EX/NON-EX~",ZZZ,110498.0,145.0,Non AR Part,0.0,226.74140000000003,RPI,WIS,RPI,0.0,No Purchase Requisition,,NO PLD ORDER,,,,,SAP - MANUAL Reservation,,06243349,,-,,AU100022,6073250352-2,6073250352,2
1,103360243-3606,3606.0,APG,APG,103360243,6073250350-2,2025-03-21,2025-03-21,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,2.0,1227.5204,,2.0,04. PO Available to Peg,4583971265-10,4583971265,,2.0,Approved,2025-04-01,Pending Full GR,PO is not Invoiced,,-2.0,0.0,"ASSEMBLY, ADAPTER, TEST, RIG-UP, XTREME",ZZZ,110498.0,54.0,Non AR Part,0.0,613.7602,RPI,WIS,RPI,2.0,No Purchase Requisition,,NO PLD ORDER,,,,,SAP - MANUAL Reservation,,06243349,,-,,AU100022,6073250350-2,6073250350,2
2,B021297-3606,3606.0,APG,APG,B021297,6073250474-2,2025-05-21,2025-03-21,12.0,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,2.0,87.07320000000001,,,05. No PO Available to Peg,,,,,,,,,,-12.0,0.0,"SEAL, OIL, NATIONAL 4.500 ID x 5.625 OD~",ZZZ,110516.0,44.0,Non AR Part,0.0,43.53660000000001,RPE,WLES,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027091261 | 1027091262,7024939490.0,WDR-42C|281,281,MAXIMO,1024905058,SYS-MAXIMO,02207132,APPR-PENDING,,AU100070,6073250474-2,6073250474,2
3,100838324-3606,3606.0,APG,APG,100838324,6073250474-1,2025-05-21,2025-03-21,20.0,2.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,2.0,648.5308,,,05. No PO Available to Peg,,,,,,,,,,-22.0,0.0,LOCKABLE NUT FOR DRUMS PILLOW BLOCK WIT~,ZZZ,110516.0,18.0,Non AR Part,0.0,335.66330000000005,RPE,WLES,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,,7024939490.0,WDR-42C|281,281,MAXIMO,1024905058,SYS-MAXIMO,02207132,APPR-PENDING,,AU100070,6073250474-1,6073250474,1
4,A007365-3606,3606.0,APG,APG,A007365,6073250474-3,2025-05-21,2025-03-21,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,2.0,104.185,,,05. No PO Available to Peg,,,,,,,,,,-52.0,0.0,"SEAL,OIL,NATIONAL   5.000 ID X 6.256 OD~",ZZZ,110516.0,44.0,Non AR Part,0.0,52.0925,RPE,WLES,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,,7024939490.0,WDR-42C|281,281,MAXIMO,1024905058,SYS-MAXIMO,02207132,APPR-PENDING,,AU100070,6073250474-3,6073250474,3
2,104840775-3606,3606.0,APG,APG,104840775,6073225163-4,2025-04-24,2025-03-20,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,5119.47,,,05. No PO Available to Peg,,,,,,,,,,-2.0,,HRCC503 PC BOARD ASSY (MMP/F11 175C),ZZZ,110516.0,455.0,Non AR Part,0.0,5119.47,RPE,WLES,RPE,1.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027090896,10254879490.0,HRCC-H|4908,4908,MAXIMO,49361060,SYS-MAXIMO,80058047,INPRG-PENDING,,AU100070,6073225163-4,6073225163,4
2,P774630-3606,3606.0,APG,APG,P774630,6073225163-1,2025-04-21,2025-03-20,,,6.0,7.0,8.0,STRANGER,STRANGER,3.0,6830.097,,,05. No PO Available to Peg,,,,,,,,,,-6.0,,HRCC704 PC BOARD ASSY,ZZZ,110516.0,21.0,Non AR Part,0.0,2568.9676000000004,RPE,WLES,RPE,5.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027086865,10254879490.0,HRCC-H|4908,4908,MAXIMO,49361060,SYS-MAXIMO,80058047,INPRG-PENDING,,AU100070,6073225163-1,6073225163,1
3,103450350-3606,3606.0,APG,APG,103450350,6073225163-3,2025-04-22,2025-03-20,2.0,1.0,2.0,2.0,2.0,STRANGER,STRANGER,1.0,1335.94,3.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,THERMAL KIT FOR HRCCx04,ZZZ,110516.0,53.0,Non AR Part,0.0,1588.0273000000002,RPE,WLES,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1032745245 | 1032745246 | 1032745247 | 1032745248,10254879490.0,HRCC-H|4908,4908,MAXIMO,49361060,SYS-MAXIMO,80058047,INPRG-PENDING,,AU100070,6073225163-3,6073225163,3
4,103607209-3606,3606.0,APG,APG,103607209,6073225163-2,2025-04-22,2025-03-20,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,1987.3674,,,05. No PO Available to Peg,,,,,,,,,,-4.0,,HARNESS FOR HRCC-H/X,ZZZ,110516.0,679.0,Non AR Part,0.0,1987.3674,RPE,WLES,RPE,2.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027090892 | 1027090893,10254879490.0,HRCC-H|4908,4908,MAXIMO,49361060,SYS-MAXIMO,80058047,INPRG-PENDING,,AU100070,6073225163-2,6073225163,2
2,B077172-3606,3606.0,APG,APG,B077172,6073027994-14,2025-03-28,2025-03-17,53.0,,0.0,3.0,18.0,STRANGER,STRANGER,3.0,379.20000000000005,15.0,,01. SOH Available to Peg,,,,,,,,,,11.0,0.0,"GASKET,BONNET     FOR WOM VALVE        ~",ZZZ,110795.0,18.0,Non AR Part,0.0,143.3063,RPI,TSW,RPI,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1031154283,,,,MAXIMO,1024690418,SYS-MAXIMO,05170733,-,,AU100077,6073027994-14,6073027994,14
1,103320323-3606,3606.0,APG,APG,103320323,6072974615-1,2025-03-31,2025-03-16,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,496.41,,,05. No PO Available to Peg,,,,,,,,,,-1.0,0.0,"SUB-ASSY, PULLEY FOR PERKINS ENGINE BEL~",ZZZ,110516.0,127.0,Non AR Part,0.0,1066.9013000000002,RPE,WLES,RPE,0.0,No Purchase Requisition,,NO PLD ORDER,,9014219490.0,DAPS-BA|3709R,3709R,MAXIMO,1007929924,SYS-MAXIMO,02473940,APPR-PENDING,,AU100070,6072974615-1,6072974615,1
1,H245760-3606,3606.0,APG,APG,H245760,6072819108-4,2025-03-13,2025-03-13,228.0,10.0,0.0,3.0,3.0,STRANGER,STRANGER,10.0,1197.3999999999999,,13.0,04. PO Available to Peg,4584419955-2,4584419955,,13.0,Approved,2026-02-25,Pending Full GR,PO is not Invoiced,,-10.0,3.0,"BOOT, BCC FEMALE, .068 DIA KALREZ",005,110516.0,21.0,AR Part,3.0,135.8358,RPI,WLPS,RPE,13.0,No Purchase Requisition,,NO PLD ORDER,,,,,SAP - MANUAL Reservation,,00869610,jpereira11,-,,AU100063,6072819108-4,6072819108,4
1,100388820-3606,3606.0,APG,APG,100388820,6072714419-1,2025-06-10,2025-03-11,6.0,1.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,6.0,9115.551000000001,,,05. No PO Available to Peg,,,,,,,,,,-6.0,0.0,"CABLE ASSEMBLY,7-46A XS,15M/50FT WITH S~",ZZZ,110516.0,18.0,Non AR Part,0.0,1519.2585000000001,RPE,WLES,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1030571167,7821419490.0,VSII-AB|8585,8585,MAXIMO,1012100874,SYS-MAXIMO,02207132,INPRG-PENDING,,AU100070,6072714419-1,6072714419,1
1,101333298-3606,3606.0,APG,APG,101333298,6072714419-2,2025-06-10,2025-03-11,6.0,2.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,12.0,417.24,3.0,,03. SOH available to Partial Pegging - No PO Available to Peg,,,,,,,,,,-9.0,0.0,"KIT, VSII-AB SLS-1/2 W/O CABLE ASSY",ZZZ,110516.0,41.0,Non AR Part,0.0,38.1029,RPE,WLES,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027090635,7821419490.0,VSII-AB|8585,8585,MAXIMO,1012100874,SYS-MAXIMO,02207132,INPRG-PENDING,,AU100070,6072714419-2,6072714419,2
1,B019132-3606,3606.0,APG,APG,B019132,6072714419-3,2025-06-10,2025-03-11,2016.0,485.0,0.0,0.0,50.0,SLOW MOVER,STRANGER,50.0,42.0,,,05. No PO Available to Peg,,,,,,,,,,-50.0,0.0,"O-RING;132,1.737 IN,0.103 IN,FKM,95A",ZZZ,110516.0,21.0,Non AR Part,0.0,0.9179000000000002,RPE,WLES,RPE,0.0,No Purchase Requisition,,NO PLD ORDER,,7821419490.0,VSII-AB|8585,8585,MAXIMO,1012100874,SYS-MAXIMO,02207132,INPRG-PENDING,,AU100070,6072714419-3,6072714419,3
1,B034753-3606,3606.0,APG,APG,B034753,6072645284-3,2025-04-30,2025-03-10,1.0,1.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,4.0,83.2944,,,05. No PO Available to Peg,,,,,,,,,,-4.0,0.0,"CUP, TS SINGLE ROW, STRAIGHT BORE (.687~",ZZZ,110516.0,21.0,Non AR Part,0.0,20.8236,RPS,WPS,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027090289,10024339490.0,SAH-G|1392,1392,MAXIMO,49394700,SYS-MAXIMO,02832673,INPRG-PENDING,,AU100314,6072645284-3,6072645284,3
1,B034754-3606,3606.0,APG,APG,B034754,6072645284-2,2025-04-30,2025-03-10,32.0,1.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,4.0,373.84,4.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"CONE, TS SINGLE ROW STRAIGHT BORE (.687~",ZZZ,110516.0,21.0,Non AR Part,0.0,107.5618,RPS,WPS,RPE,0.0,No Purchase Requisition,,NO PLD ORDER,,10024339490.0,SAH-G|1392,1392,MAXIMO,49394700,SYS-MAXIMO,02832673,INPRG-PENDING,,AU100314,6072645284-2,6072645284,2
1,H102379-3606,3606.0,APG,APG,H102379,6072645284-1,2025-04-30,2025-03-10,14.0,2.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,5.0,231.5185,,,05. No PO Available to Peg,,,,,,,,,,-5.0,0.0,"PLUG, FILLER",ZZZ,110732.0,74.0,Non AR Part,0.0,46.3037,RPS,WPS,RPI,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027090917,10024339490.0,SAH-G|1392,1392,MAXIMO,49394700,SYS-MAXIMO,02832673,INPRG-PENDING,,AU100314,6072645284-1,6072645284,1
1,H713343-3606,3606.0,APG,APG,H713343,6072645284-5,2025-04-30,2025-03-10,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,2.0,199.52,3.0,,01. SOH Available to Peg,,,,,,,,,,1.0,0.0,"WASHER, THRUST",ZZZ,110516.0,131.0,AR Part,0.0,115.62860000000002,RPS,WPS,RPE,0.0,No Purchase Requisition,,NO PLD ORDER,,10024339490.0,SAH-G|1392,1392,MAXIMO,49394700,SYS-MAXIMO,02832673,INPRG-PENDING,,AU100314,6072645284-5,6072645284,5
1,H713344-3606,3606.0,APG,APG,H713344,6072645284-4,2025-04-30,2025-03-10,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,350.3631,,,05. No PO Available to Peg,,,,,,,,,,-1.0,0.0,"LOCKNUT, FLANGE",ZZZ,110516.0,100.0,Non AR Part,0.0,350.3631,RPS,WPS,RPE,0.0,No Purchase Requisition,,NO PLD ORDER,,10024339490.0,SAH-G|1392,1392,MAXIMO,49394700,SYS-MAXIMO,02832673,INPRG-PENDING,,AU100314,6072645284-4,6072645284,4
1,100057953-3606,3606.0,APG,APG,100057953,6072492853-5,2025-04-15,2025-03-07,11.0,5.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,24.0,3529.0776000000005,,,05. No PO Available to Peg,,,,,,,,,,-24.0,0.0,"PIN, ARM TO BODY, 1-11/16 3 ARM CENTRAL~",ZZZ,110516.0,18.0,Non AR Part,0.0,147.0449,RPS,WPS,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027090760,7115199490.0,SCMS-CB|8245_AUNB,8245_AUNB,MAXIMO,1008197543,SYS-MAXIMO,02832673,APPR-PENDING,,AU100314,6072492853-5,6072492853,5
1,100057954-3606,3606.0,APG,APG,100057954,6072492853-7,2025-04-15,2025-03-07,12.0,33.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,48.0,4809.2064,,,05. No PO Available to Peg,,,,,,,,,,-48.0,0.0,"PIN, ROLLER, 1-11/16 O.D. 3 ARM CENTRAL~",ZZZ,110516.0,18.0,Non AR Part,0.0,100.1918,RPS,WPS,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027090761,7115199490.0,SCMS-CB|8245_AUNB,8245_AUNB,MAXIMO,1008197543,SYS-MAXIMO,02832673,APPR-PENDING,,AU100314,6072492853-7,6072492853,7
1,100057955-3606,3606.0,APG,APG,100057955,6072492853-9,2025-04-15,2025-03-07,0.0,4.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,48.0,3868.5264,,,05. No PO Available to Peg,,,,,,,,,,-48.0,0.0,"WHEEL, WEDGE ROLLER, 1-11/16 O.D. 3 ARM~",ZZZ,110516.0,18.0,Non AR Part,0.0,80.5943,RPS,WPS,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027090762,7115199490.0,SCMS-CB|8245_AUNB,8245_AUNB,MAXIMO,1008197543,SYS-MAXIMO,02832673,APPR-PENDING,,AU100314,6072492853-9,6072492853,9
1,100057961-3606,3606.0,APG,APG,100057961,6072492853-4,2025-04-15,2025-03-07,8.0,2.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,12.0,5954.9868,,,05. No PO Available to Peg,,,,,,,,,,-12.0,0.0,"ARM, 1-11/16 3 ARM CENTRALIZER",ZZZ,110516.0,18.0,Non AR Part,0.0,496.2489,RPS,WPS,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027090763,7115199490.0,SCMS-CB|8245_AUNB,8245_AUNB,MAXIMO,1008197543,SYS-MAXIMO,02832673,APPR-PENDING,,AU100314,6072492853-4,6072492853,4
1,100066535-3606,3606.0,APG,APG,100066535,6072492853-8,2025-04-15,2025-03-07,371.0,63.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,100.0,34.0,100.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"RETAINING RING, EXT BASIC 0.156 SHAFT, ~",ZZZ,110516.0,18.0,Non AR Part,0.0,0.335,RPS,WPS,RPE,0.0,No Purchase Requisition,,NO PLD ORDER,,7115199490.0,SCMS-CB|8245_AUNB,8245_AUNB,MAXIMO,1008197543,SYS-MAXIMO,02832673,APPR-PENDING,,AU100314,6072492853-8,6072492853,8
1,100066537-3606,3606.0,APG,APG,100066537,6072492853-6,2025-04-15,2025-03-07,9.0,2.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,10.0,166.0,10.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"RING, BACK UP PEEK FOR O-RING #2-014",ZZZ,110516.0,18.0,Non AR Part,0.0,18.291,RPS,WPS,RPE,0.0,No Purchase Requisition,,NO PLD ORDER,,7115199490.0,SCMS-CB|8245_AUNB,8245_AUNB,MAXIMO,1008197543,SYS-MAXIMO,02832673,APPR-PENDING,,AU100314,6072492853-6,6072492853,6
1,100072964-3606,3606.0,APG,APG,100072964,6072492853-3,2025-04-15,2025-03-07,38.0,11.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,24.0,2712.2136,,,05. No PO Available to Peg,,,,,,,,,,-24.0,0.0,"WEAR PLATE, ROLLER, 1-11/16, 3 ARM CENT~",ZZZ,110516.0,18.0,Non AR Part,0.0,113.0089,RPS,WPS,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027090766,7115199490.0,SCMS-CB|8245_AUNB,8245_AUNB,MAXIMO,1008197543,SYS-MAXIMO,02832673,APPR-PENDING,,AU100314,6072492853-3,6072492853,3
1,100292226-3606,3606.0,APG,APG,100292226,6072492853-2,2025-04-15,2025-03-07,20.0,8.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,12.0,2249.4312,,,05. No PO Available to Peg,,,,,,,,,,-12.0,0.0,"PIN, STELCAR COATED, ROLLER WHEEL, 1-11~",ZZZ,110516.0,18.0,Non AR Part,0.0,187.4526,RPS,WPS,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027090770,7115199490.0,SCMS-CB|8245_AUNB,8245_AUNB,MAXIMO,1008197543,SYS-MAXIMO,02832673,APPR-PENDING,,AU100314,6072492853-2,6072492853,2
2,102090836-3606,3606.0,APG,APG,102090836,6072492853-1,2025-04-15,2025-03-07,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,2.0,934.54,,,05. No PO Available to Peg,,,,,,,,,,-4.0,0.0,"KIT, SCMS-CB SLS-2",ZZZ,110514.0,18.0,Non AR Part,0.0,541.6012000000001,RPS,WPS,RPI,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027090598,7115199490.0,SCMS-CB|8245_AUNB,8245_AUNB,MAXIMO,1008197543,SYS-MAXIMO,02832673,APPR-PENDING,,AU100314,6072492853-1,6072492853,1
1,102820914-3606,3606.0,APG,APG,102820914,6072437781-2,2025-03-19,2025-03-06,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,30602.008800000003,,2.0,04. PO Available to Peg,4584249679-6,4584249679,,2.0,Approved,2025-07-15,Pending Full GR,PO is not Invoiced,,-1.0,1.0,"MSPDK-CB, KIT, WELLSITE, SPECIAL EQUIPM~",ZZZ,110516.0,261.0,Non AR Part,0.0,30602.008800000003,RPI,WLPS,RPE,2.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1034646444 | 1034835350,,,,SAP - MANUAL Reservation,,02779114,ymoradi2,-,,AU100064,6072437781-2,6072437781,2
1,101394237-3649,3649.0,APG,APG,101394237,6072406578-1,2025-03-28,2025-03-05,114.0,13.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,2.0,204.0,,,05. No PO Available to Peg,,,,,,,,,,-2.0,0.0,"KIT, REDRESS, VITON, PEH-EFA",ZZZ,110393.0,15.0,Non AR Part,0.0,113.6,RPE,WLES,RPI,0.0,No Purchase Requisition,,NO PLD ORDER,,6059259490.0,PEH-EFA|2500,2500,MAXIMO,1024096233,SYS-MAXIMO,02279933,APPR-PENDING,,PG100015,6072406578-1,6072406578,1
1,101813184-3606,3606.0,APG,APG,101813184,6072098929-1,2025-03-10,2025-02-28,1.0,,10.0,10.0,10.0,STRANGER,STRANGER,10.0,289.20000000000005,10.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"PRESSURE RELIEF VALVE, 1/8 IN, 0.5-16 B~",ZZZ,110744.0,18.0,AR Part,0.0,32.0997,RPI,TTPS,RPS,0.0,No Purchase Requisition,,NO PLD ORDER,,,,,MAXIMO,1023841885,SYS-MAXIMO,03702370,-,,AU100020,6072098929-1,6072098929,1
2,101333298-3606,3606.0,APG,APG,101333298,6072042087-1,2025-06-10,2025-02-27,6.0,2.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,34.77,3.0,,05. No PO Available to Peg,,,,,,,,,,-10.0,0.0,"KIT, VSII-AB SLS-1/2 W/O CABLE ASSY",ZZZ,110516.0,41.0,Non AR Part,0.0,38.1029,RPE,WLES,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027090635,,,,MAXIMO,1012100864,SYS-MAXIMO,02207132,-,,AU100070,6072042087-1,6072042087,1
1,100448630-3606,3606.0,APG,APG,100448630,6072016336-1,2025-02-26,2025-02-26,,1.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,1245.3398,,,05. No PO Available to Peg,,,,,,,,,,-1.0,0.0,INSULATING SLEEVE,ZZZ,110516.0,45.0,Non AR Part,0.0,1289.1135000000002,RPE,WLES,RPE,0.0,No Purchase Requisition,,NO PLD ORDER,,9312919490.0,AH-287|877,877,MAXIMO,1023771897,SYS-MAXIMO,02307312,INPRG-PENDING,,AU100070,6072016336-1,6072016336,1
1,103671820-3606,3606.0,APG,APG,103671820,6072016307-1,2025-02-26,2025-02-26,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,5440.0315,,1.0,04. PO Available to Peg,4583905588-4,4583905588,,1.0,Approved,2025-03-30,Pending Full GR,PO is not Invoiced,,-1.0,0.0,USIS-A FCO#11 KIT,ZZZ,110514.0,452.0,Non AR Part,0.0,5440.0315,RPI,WLPS,RPI,1.0,No Purchase Requisition,,NO PLD ORDER,,,,,SAP - MANUAL Reservation,,02307312,FHERWANTO,-,,AU100064,6072016307-1,6072016307,1
1,B950874-3606,3606.0,APG,APG,B950874,6072041938-1,2025-06-10,2025-02-26,100.0,40.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,20.0,32.830000000000005,,,05. No PO Available to Peg,,,,,,,,,,-20.0,0.0,"O-RING;116,0.737 IN,0.103 IN,URETHANE",ZZZ,110516.0,21.0,Non AR Part,0.0,1.6415000000000002,RPE,WLES,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027090282,6223919490.0,WSG-G150T|773125,773125,MAXIMO,1023692926,SYS-MAXIMO,02207132,INPRG-PENDING,,AU100070,6072041938-1,6072041938,1
1,B950875-3606,3606.0,APG,APG,B950875,6072041939-1,2025-06-10,2025-02-26,105.0,55.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,20.0,32.0,50.0,,01. SOH Available to Peg,,,,,,,,,,30.0,0.0,"O-RING, 2-119 .924 ID X .103 W  URETHAN~",ZZZ,110516.0,21.0,AR Part,0.0,1.8090000000000002,RPE,WLES,RPE,0.0,No Purchase Requisition,,NO PLD ORDER,,7653939490.0,WSG-G150T|371646,371646,MAXIMO,1023692932,SYS-MAXIMO,02207132,INPRG-PENDING,,AU100070,6072041939-1,6072041939,1
1,V0007-3606,3606.0,APG,APG,V0007,6072042083-1,2025-06-10,2025-02-26,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,30.0,567.9,30.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,SOCKET HEAD CAP SCREW  (16_417),ZZZ,110516.0,115.0,AR Part,0.0,23.342800000000004,RPE,WLES,RPE,0.0,No Purchase Requisition,,NO PLD ORDER,,7623459490.0,WSG-G150T|371663,371663,MAXIMO,1023692929,SYS-MAXIMO,02207132,INPRG-PENDING,,AU100070,6072042083-1,6072042083,1
1,V0008-3606,3606.0,APG,APG,V0008,6072042082-3,2025-06-10,2025-02-26,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,10.0,89.39999999999999,20.0,,01. SOH Available to Peg,,,,,,,,,,10.0,0.0,O-RING (16_416),ZZZ,110516.0,44.0,Non AR Part,0.0,8.7301,RPE,WLES,RPE,0.0,No Purchase Requisition,,NO PLD ORDER,,6688439490.0,WSG-G150T|451105,451105,MAXIMO,1023692923,SYS-MAXIMO,02207132,INPRG-PENDING,,AU100070,6072042082-3,6072042082,3
1,V0072-3606,3606.0,APG,APG,V0072,6072042082-4,2025-06-10,2025-02-26,8.0,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,10.0,116.446,,,05. No PO Available to Peg,,,,,,,,,,-10.0,0.0,O-RING (16_411),ZZZ,110516.0,44.0,Non AR Part,0.0,11.6446,RPE,WLES,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027086852,6688439490.0,WSG-G150T|451105,451105,MAXIMO,1023692923,SYS-MAXIMO,02207132,INPRG-PENDING,,AU100070,6072042082-4,6072042082,4
1,V0073-3606,3606.0,APG,APG,V0073,6072042082-5,2025-06-10,2025-02-26,7.0,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,10.0,119.2,10.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,O-RING (16_141),ZZZ,110516.0,44.0,Non AR Part,0.0,11.6446,RPE,WLES,RPE,0.0,No Purchase Requisition,,NO PLD ORDER,,6688439490.0,WSG-G150T|451105,451105,MAXIMO,1023692923,SYS-MAXIMO,02207132,INPRG-PENDING,,AU100070,6072042082-5,6072042082,5
1,V0074-3606,3606.0,APG,APG,V0074,6072042082-2,2025-06-10,2025-02-26,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,10.0,151.487,,,05. No PO Available to Peg,,,,,,,,,,-10.0,0.0,O-RING (603_309),ZZZ,110516.0,95.0,Non AR Part,0.0,15.1487,RPE,WLES,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027086853,6688439490.0,WSG-G150T|451105,451105,MAXIMO,1023692923,SYS-MAXIMO,02207132,INPRG-PENDING,,AU100070,6072042082-2,6072042082,2
